id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2016-01-05 08:00:00;9130.97467740
S;SUL;2016-01-05 08:00:00;11190.16999999
SE;SUDESTE;2016-01-05 08:00:00;37055.67965749
N;NORTE;2016-01-05 09:00:00;4961.37700000
NE;NORDESTE;2016-01-05 09:00:00;10087.99570389
S;SUL;2016-01-05 09:00:00;11813.60699999
SE;SUDESTE;2016-01-05 09:00:00;39180.35654140
N;NORTE;2016-01-05 10:00:00;5136.66000000
NE;NORDESTE;2016-01-05 10:00:00;10586.99439342
S;SUL;2016-01-05 10:00:00;12304.75799999
SE;SUDESTE;2016-01-05 10:00:00;40578.78095080
N;NORTE;2016-01-05 11:00:00;5215.17999999
NE;NORDESTE;2016-01-05 11:00:00;10911.45406156
S;SUL;2016-01-05 11:00:00;12456.95200000
SE;SUDESTE;2016-01-05 11:00:00;40625.72258826
N;NORTE;2016-01-05 12:00:00;5208.31899999
NE;NORDESTE;2016-01-05 12:00:00;10806.34924926
S;SUL;2016-01-05 12:00:00;11843.88800000
SE;SUDESTE;2016-01-05 12:00:00;40486.53521850
N;NORTE;2016-01-05 13:00:00;5133.97800000
NE;NORDESTE;2016-01-05 13:00:00;10605.65356328
S;SUL;2016-01-05 13:00:00;12607.51299999
SE;SUDESTE;2016-01-05 13:00:00;41532.53072026
N;NORTE;2016-01-05 14:00:00;5384.75499999
NE;NORDESTE;2016-01-05 14:00:00;11040.47436574
S;SUL;2016-01-05 14:00:00;13046.19699999
SE;SUDESTE;2016-01-05 14:00:00;42290.58757407
N;NORTE;2016-01-05 15:00:00;5585.76200000
NE;NORDESTE;2016-01-05 15:00:00;11275.40903713
S;SUL;2016-01-05 15:00:00;12979.31699999
SE;SUDESTE;2016-01-05 15:00:00;42420.16135586
N;NORTE;2016-01-05 16:00:00;5549.25000000
NE;NORDESTE;2016-01-05 16:00:00;11123.17374357
S;SUL;2016-01-05 16:00:00;12854.78500000
SE;SUDESTE;2016-01-05 16:00:00;41932.29046633
N;NORTE;2016-01-05 17:00:00;5439.53799999
NE;NORDESTE;2016-01-05 17:00:00;10703.44716908
S;SUL;2016-01-05 17:00:00;12262.79800000
SE;SUDESTE;2016-01-05 17:00:00;40186.49436187
N;NORTE;2016-01-05 18:00:00;5181.77399999
NE;NORDESTE;2016-01-05 18:00:00;9822.96075487
S;SUL;2016-01-05 18:00:00;11413.39400000
SE;SUDESTE;2016-01-05 18:00:00;37675.81860250
N;NORTE;2016-01-05 19:00:00;5081.93500000
NE;NORDESTE;2016-01-05 19:00:00;10395.09278530
S;SUL;2016-01-05 19:00:00;10669.73999999
SE;SUDESTE;2016-01-05 19:00:00;37422.87445126
N;NORTE;2016-01-05 20:00:00;5350.92400000
NE;NORDESTE;2016-01-05 20:00:00;10601.82579581
S;SUL;2016-01-05 20:00:00;11346.10799999
SE;SUDESTE;2016-01-05 20:00:00;40634.71053469
N;NORTE;2016-01-05 21:00:00;5432.64200000
NE;NORDESTE;2016-01-05 21:00:00;10523.14575198
S;SUL;2016-01-05 21:00:00;11739.61999999
SE;SUDESTE;2016-01-05 21:00:00;41139.86965028
N;NORTE;2016-01-05 22:00:00;5572.95600000
NE;NORDESTE;2016-01-05 22:00:00;11076.54941497
S;SUL;2016-01-05 22:00:00;11921.34499999
SE;SUDESTE;2016-01-05 22:00:00;40605.73479949
N;NORTE;2016-01-05 23:00:00;5630.53500000
NE;NORDESTE;2016-01-05 23:00:00;10929.30079583
S;SUL;2016-01-05 23:00:00;11372.85000000
SE;SUDESTE;2016-01-05 23:00:00;38086.36051350
N;NORTE;2016-01-06 00:00:00;5595.93800000
NE;NORDESTE;2016-01-06 00:00:00;10623.63390368
S;SUL;2016-01-06 00:00:00;10348.74300000
SE;SUDESTE;2016-01-06 00:00:00;34775.51080329
N;NORTE;2016-01-06 01:00:00;5418.47200000
NE;NORDESTE;2016-01-06 01:00:00;10209.51427238
S;SUL;2016-01-06 01:00:00;9743.62699999
SE;SUDESTE;2016-01-06 01:00:00;32782.04579700
